"CHOICE","CAR_TT","TRAIN_TT","SM_TT","CAR_CO","TRAIN_CO","SM_CO","AGE","GA","SM_SEATS","LUGGAGE"
3,120,167,112,105,68,76,4,0,0,1
3,120,167,109,84,91,92,4,0,0,1
3,120,200,112,136,91,94,4,0,0,1
2,150,167,112,105,76,90,4,0,0,1
2,280,335,106,220,134,150,3,0,0,1
2,364,254,115,176,101,118,3,0,0,1
3,224,335,127,176,101,127,3,0,0,1
2,364,281,127,286,101,127,3,0,0,1
3,224,281,127,286,112,133,3,0,0,1
2,364,254,127,220,112,133,3,0,0,1
2,280,254,115,176,134,161,3,0,0,1
2,280,254,106,286,112,137,3,0,0,1
2,280,281,127,286,134,187,3,0,0,1
2,270,324,103,160,146,168,3,0,0,1
2,351,246,114,128,110,137,3,0,0,1
2,216,324,128,128,110,140,3,0,0,1
2,351,272,128,208,110,140,3,0,0,1
2,216,272,128,208,122,146,3,0,0,1
2,351,246,128,160,122,146,3,0,0,1
2,270,246,114,128,146,178,3,0,0,1
2,270,246,103,208,122,155,3,0,0,1
2,270,272,128,208,146,211,3,0,0,1
2,234,209,101,120,233,266,2,0,0,0
2,234,189,95,156,233,245,2,0,0,0
2,234,249,109,96,233,301,2,0,0,0
3,144,189,101,96,194,266,2,0,0,0
2,180,249,101,156,175,198,2,0,0,0
2,180,209,95,96,175,245,2,0,0,0
3,144,189,109,120,233,301,2,0,0,0
2,180,189,109,120,175,210,2,0,0,0
3,144,249,95,120,194,225,2,0,0,0
2,230,273,94,145,262,281,3,0,0,0
2,299,207,102,116,196,225,3,0,0,0
3,184,273,112,116,196,245,3,0,0,0
2,299,229,112,188,196,245,3,0,0,0
2,184,229,112,188,218,245,3,0,0,0
2,299,207,112,145,218,245,3,0,0,0
2,230,207,102,116,262,301,3,0,0,0
2,230,207,94,188,218,266,3,0,0,0
2,230,229,112,188,262,357,3,0,0,0
3,247,200,71,140,252,281,3,0,0,0
2,247,182,63,182,252,266,3,0,0,0
3,247,236,81,112,252,337,3,0,0,0
2,152,182,71,112,210,293,3,0,0,0
2,190,236,71,182,189,218,3,0,0,0
3,190,200,63,112,189,266,3,0,0,0
3,152,182,81,140,252,337,3,0,0,0
2,190,182,81,140,189,225,3,0,0,0
3,152,236,63,140,210,245,3,0,0,0
3,100,148,72,52,130,147,4,0,0,0
2,130,148,68,84,130,176,4,0,0,0
2,130,148,65,65,117,167,4,0,0,0
3,80,111,65,84,117,167,4,0,0,0
2,130,123,65,52,130,155,4,0,0,0
3,80,123,68,65,117,136,4,0,0,0
3,80,123,65,52,156,167,4,0,0,0
3,80,148,68,84,156,176,4,0,0,0
3,100,123,68,65,130,176,4,0,0,0
3,208,185,109,95,194,210,4,0,0,0
3,208,167,104,123,194,198,4,0,0,0
3,208,220,115,76,194,237,4,0,0,0
3,128,167,109,76,162,210,4,0,0,0
3,160,220,109,123,146,167,4,0,0,0
3,160,185,104,76,146,194,4,0,0,0
3,128,167,115,95,194,237,4,0,0,0
3,160,167,115,95,146,169,4,0,0,0
3,128,220,104,95,162,184,4,0,0,0
3,169,134,58,75,170,184,3,0,0,0
3,169,122,53,97,170,176,3,0,0,0
3,169,159,64,60,170,218,3,0,0,0
3,104,122,58,60,142,184,3,0,0,0
3,130,159,58,97,128,147,3,0,0,0
3,130,134,53,60,128,176,3,0,0,0
3,104,122,64,75,170,218,3,0,0,0
3,130,122,64,75,128,153,3,0,0,0
3,104,159,53,75,142,162,3,0,0,0
2,170,193,50,95,211,225,2,0,0,0
2,221,150,56,76,158,181,2,0,0,0
3,136,193,64,76,158,194,2,0,0,0
2,221,164,64,123,158,194,2,0,0,0
3,136,164,64,123,176,194,2,0,0,0
2,221,150,64,95,176,194,2,0,0,0
3,170,150,56,76,211,237,2,0,0,0
2,170,150,50,123,176,210,2,0,0,0
3,170,164,64,123,211,281,2,0,0,0
3,200,193,64,104,176,194,4,0,0,0
2,260,193,56,169,176,245,4,0,0,0
2,260,193,50,130,158,225,4,0,0,0
2,160,150,50,169,158,225,4,0,0,0
2,260,164,50,104,176,210,4,0,0,0
2,160,164,56,130,158,181,4,0,0,0
2,160,164,50,104,211,225,4,0,0,0
2,160,193,56,169,211,237,4,0,0,0
2,200,164,56,130,176,245,4,0,0,0
2,170,225,96,96,176,198,5,0,0,0
2,221,225,88,156,176,245,5,0,0,0
2,221,225,82,120,158,225,5,0,0,0
3,136,182,82,156,158,225,5,0,0,0
2,221,196,82,96,176,210,5,0,0,0
3,136,196,88,120,158,184,5,0,0,0
3,136,196,82,96,211,225,5,0,0,0
3,136,225,88,156,211,245,5,0,0,0
2,170,196,88,120,176,245,5,0,0,0
2,190,236,63,150,252,266,3,0,0,0
2,247,182,71,120,189,218,3,0,0,0
2,152,236,81,120,189,225,3,0,0,0
2,247,200,81,195,189,225,3,0,0,0
3,152,200,81,195,210,237,3,0,0,0
2,247,182,81,150,210,237,3,0,0,0
3,190,182,71,120,252,281,3,0,0,0
2,190,182,63,195,210,245,3,0,0,0
3,190,200,81,195,252,337,3,0,0,0
2,260,373,205,132,237,266,2,0,0,0
2,338,373,195,214,237,322,2,0,0,0
2,338,373,187,165,213,293,2,0,0,0
3,208,299,187,214,213,293,2,0,0,0
2,338,324,187,132,237,281,2,0,0,0
3,208,324,195,165,213,245,2,0,0,0
3,208,324,187,132,284,301,2,0,0,0
3,208,373,195,214,284,322,2,0,0,0
3,260,324,195,165,237,322,2,0,0,0
2,120,146,55,64,136,153,2,0,0,1
2,156,146,49,104,136,181,2,0,0,1
2,156,146,44,80,122,169,2,0,0,1
2,96,114,44,104,122,169,2,0,0,1
2,156,125,44,64,136,155,2,0,0,1
3,96,125,49,80,122,142,2,0,0,1
3,96,125,44,64,163,169,2,0,0,1
2,96,146,49,104,163,181,2,0,0,1
3,120,125,49,80,136,181,2,0,0,1
3,200,224,88,108,189,210,2,0,0,1
1,260,224,80,175,189,254,2,0,0,1
3,260,224,74,135,170,237,2,0,0,1
1,160,170,74,175,170,237,2,0,0,1
1,260,188,74,108,189,225,2,0,0,1
2,160,188,80,135,170,194,2,0,0,1
3,160,188,74,108,227,245,2,0,0,1
3,160,224,80,175,227,254,2,0,0,1
1,200,188,80,135,189,254,2,0,0,1
2,260,243,167,125,221,237,3,0,0,1
2,260,223,162,162,221,225,3,0,0,1
2,260,283,173,100,221,266,3,0,0,1
2,160,223,167,100,184,237,3,0,0,1
2,200,283,167,162,166,184,3,0,0,1
2,200,243,162,100,166,218,3,0,0,1
2,160,223,173,125,221,266,3,0,0,1
2,200,223,173,125,166,194,3,0,0,1
2,160,283,162,125,184,210,3,0,0,1
3,150,215,130,80,181,194,3,0,0,1
2,195,215,126,130,181,218,3,0,0,1
3,195,215,123,100,163,210,3,0,0,1
2,120,164,123,130,163,210,3,0,0,1
2,195,181,123,80,181,198,3,0,0,1
2,120,181,126,100,163,181,3,0,0,1
3,120,181,123,80,217,218,3,0,0,1
3,120,215,126,130,217,225,3,0,0,1
3,150,181,126,100,181,218,3,0,0,1
2,182,162,113,85,194,210,2,0,0,1
2,182,150,110,110,194,198,2,0,0,1
3,182,186,117,68,194,225,2,0,0,1
3,112,150,113,68,162,198,2,0,0,1
3,140,186,113,110,146,162,2,0,0,1
3,140,162,110,68,146,184,2,0,0,1
3,112,150,117,85,194,225,2,0,0,1
2,140,150,117,85,146,169,2,0,0,1
3,112,186,110,85,162,181,2,0,0,1
3,210,236,63,120,252,266,3,0,0,1
2,273,182,71,96,189,218,3,0,0,1
3,168,236,81,96,189,225,3,0,0,1
2,273,200,81,156,189,225,3,0,0,1
3,168,200,81,156,210,237,3,0,0,1
2,273,182,81,120,210,237,3,0,0,1
3,210,182,71,96,252,281,3,0,0,1
3,210,182,63,156,210,245,3,0,0,1
3,210,200,81,156,252,337,3,0,0,1
2,195,195,87,80,221,245,2,0,0,0
2,195,176,81,104,221,237,2,0,0,0
2,195,232,95,64,221,293,2,0,0,0
3,120,176,87,64,184,254,2,0,0,0
2,150,232,87,104,166,189,2,0,0,0
3,150,195,81,64,166,237,2,0,0,0
3,120,176,95,80,221,293,2,0,0,0
3,150,176,95,80,166,198,2,0,0,0
3,120,232,81,80,184,218,2,0,0,0
3,90,138,66,44,142,155,2,0,0,0
2,117,138,62,71,142,181,2,0,0,0
2,117,138,59,55,128,169,2,0,0,0
3,72,106,59,71,128,169,2,0,0,0
2,117,117,59,44,142,162,2,0,0,0
3,72,117,62,55,128,147,2,0,0,0
3,72,117,59,44,170,176,2,0,0,0
3,72,138,62,71,170,184,2,0,0,0
3,90,117,62,55,142,181,2,0,0,0
3,140,231,108,90,203,237,2,0,0,0
3,182,180,114,72,152,189,2,0,0,0
3,112,231,122,72,152,198,2,0,0,0
3,182,197,122,117,152,198,2,0,0,0
3,112,197,122,117,169,210,2,0,0,0
3,182,180,122,90,169,210,2,0,0,0
3,140,180,114,72,203,245,2,0,0,0
3,140,180,108,117,169,218,2,0,0,0
3,140,197,122,117,203,281,2,0,0,0
2,100,140,67,52,130,147,2,0,0,0
2,130,140,63,84,130,176,2,0,0,0
2,130,140,60,65,117,162,2,0,0,0
3,80,107,60,84,117,162,2,0,0,0
2,130,118,60,52,130,153,2,0,0,0
3,80,118,63,65,117,136,2,0,0,0
3,80,118,60,52,156,167,2,0,0,0
3,80,140,63,84,156,176,2,0,0,0
3,100,118,63,65,130,176,2,0,0,0
3,80,106,41,44,119,142,2,0,0,0
2,104,106,37,71,119,167,2,0,0,0
2,104,106,34,55,107,155,2,0,0,0
3,64,85,34,71,107,155,2,0,0,0
2,104,92,34,44,119,147,2,0,0,0
3,64,92,37,55,107,130,2,0,0,0
3,64,92,34,44,143,155,2,0,0,0
3,64,106,37,71,143,167,2,0,0,0
3,80,92,37,55,119,167,2,0,0,0
3,117,92,37,65,143,167,2,0,0,0
2,117,85,34,84,143,155,2,0,0,0
3,117,106,41,52,143,189,2,0,0,0
3,72,85,37,52,119,167,2,0,0,0
2,90,106,37,84,107,130,2,0,0,0
3,90,92,34,52,107,155,2,0,0,0
3,72,85,41,65,143,189,2,0,0,0
3,90,85,41,65,107,136,2,0,0,0
3,72,106,34,65,119,147,2,0,0,0
3,130,178,69,85,176,184,2,0,0,0
2,169,136,74,68,132,153,2,0,0,0
3,104,178,80,68,132,162,2,0,0,0
2,169,150,80,110,132,162,2,0,0,0
3,104,150,80,110,147,167,2,0,0,0
2,169,136,80,85,147,167,2,0,0,0
3,130,136,74,68,176,194,2,0,0,0
2,130,136,69,110,147,169,2,0,0,0
3,130,150,80,110,176,225,2,0,0,0
3,120,161,78,75,184,184,2,0,0,0
2,156,123,81,60,138,153,2,0,0,0
3,96,161,85,60,138,162,2,0,0,0
2,156,136,85,97,138,162,2,0,0,0
2,96,136,85,97,153,167,2,0,0,0
1,156,123,85,75,153,167,2,0,0,0
3,120,123,81,60,184,194,2,0,0,0
2,120,123,78,97,153,169,2,0,0,0
3,120,136,85,97,184,218,2,0,0,0
2,160,234,84,115,211,225,2,0,0,0
2,208,188,90,92,158,184,2,0,0,0
3,128,234,98,92,158,194,2,0,0,0
2,208,203,98,149,158,194,2,0,0,0
2,128,203,98,149,176,198,2,0,0,0
2,208,188,98,115,176,198,2,0,0,0
2,160,188,90,92,211,237,2,0,0,0
2,160,188,84,149,176,210,2,0,0,0
2,160,203,98,149,211,274,2,0,0,0
2,320,336,84,185,294,330,2,0,0,0
2,416,257,95,148,220,266,2,0,0,0
2,256,336,109,148,220,274,2,0,0,0
2,416,283,109,240,220,274,2,0,0,0
2,256,283,109,240,245,281,2,0,0,0
2,416,257,109,185,245,281,2,0,0,0
2,320,257,95,148,294,349,2,0,0,0
2,320,257,84,240,245,301,2,0,0,0
2,320,283,109,240,294,414,2,0,0,0
3,120,189,114,60,136,147,2,0,0,0
3,156,189,110,97,136,167,2,0,0,0
2,156,189,107,75,122,155,2,0,0,0
3,96,153,107,97,122,155,2,0,0,0
2,156,165,107,60,136,153,2,0,0,0
3,96,165,110,75,122,136,2,0,0,0
3,96,165,107,60,163,167,2,0,0,0
3,96,189,110,97,163,169,2,0,0,0
3,120,165,110,75,136,167,2,0,0,0
3,90,123,52,55,156,167,3,0,0,0
3,117,95,55,44,117,136,3,0,0,0
3,72,123,59,44,117,142,3,0,0,0
3,117,104,59,71,117,142,3,0,0,0
3,72,104,59,71,130,147,3,0,0,0
3,117,95,59,55,130,147,3,0,0,0
3,90,95,55,44,156,176,3,0,0,0
3,90,95,52,71,130,155,3,0,0,0
3,90,104,59,71,156,198,3,0,0,0
2,117,102,47,60,163,176,3,0,0,0
2,117,92,44,78,163,167,3,0,0,0
3,117,122,51,48,163,198,3,0,0,0
3,72,92,47,48,136,176,3,0,0,0
2,90,122,47,78,122,142,3,0,0,0
2,90,102,44,48,122,167,3,0,0,0
3,72,92,51,60,163,198,3,0,0,0
2,90,92,51,60,122,147,3,0,0,0
2,72,122,44,60,136,155,3,0,0,0
3,104,112,57,55,163,176,3,0,0,0
2,104,101,54,71,163,167,3,0,0,0
3,104,134,61,44,163,198,3,0,0,0
3,64,101,57,44,136,176,3,0,0,0
2,80,134,57,71,122,142,3,0,0,0
3,80,112,54,44,122,167,3,0,0,0
3,64,101,61,55,163,198,3,0,0,0
3,80,101,61,55,122,147,3,0,0,0
3,64,134,54,55,136,155,3,0,0,0
3,180,298,148,108,184,210,3,0,0,0
2,234,298,140,175,184,254,3,0,0,0
2,234,298,134,135,166,237,3,0,0,0
3,144,223,134,175,166,237,3,0,0,0
2,234,248,134,108,184,218,3,0,0,0
3,144,248,140,135,166,194,3,0,0,0
3,144,248,134,108,221,237,3,0,0,0
3,144,298,140,175,221,254,3,0,0,0
2,180,248,140,135,184,254,3,0,0,0
2,182,145,93,75,184,194,3,0,0,0
2,182,131,90,97,184,184,3,0,0,0
2,182,172,97,60,184,218,3,0,0,0
3,112,131,93,60,153,189,3,0,0,0
2,140,172,93,97,138,155,3,0,0,0
2,140,145,90,60,138,181,3,0,0,0
3,112,131,97,75,184,218,3,0,0,0
2,140,131,97,75,138,162,3,0,0,0
3,112,172,90,75,153,169,3,0,0,0
3,100,174,94,40,147,162,3,0,0,0
3,130,174,90,65,147,184,3,0,0,0
2,130,174,87,50,132,176,3,0,0,0
3,80,130,87,65,132,176,3,0,0,0
2,130,145,87,40,147,167,3,0,0,0
3,80,145,90,50,132,147,3,0,0,0
3,80,145,87,40,176,181,3,0,0,0
3,80,174,90,65,176,189,3,0,0,0
3,100,145,90,50,147,184,3,0,0,0
2,130,108,53,65,170,184,3,0,0,0
2,130,98,50,84,170,176,3,0,0,0
2,130,128,57,52,170,210,3,0,0,0
3,80,98,53,52,142,184,3,0,0,0
2,100,128,53,84,128,147,3,0,0,0
2,100,108,50,52,128,169,3,0,0,0
3,80,98,57,65,170,210,3,0,0,0
3,100,98,57,65,128,153,3,0,0,0
3,80,128,50,65,142,167,3,0,0,0
3,70,118,67,36,89,153,3,0,0,0
3,91,118,63,58,89,181,3,0,0,0
3,91,118,60,45,80,167,3,0,0,0
3,56,91,60,58,80,167,3,0,0,0
3,91,100,60,36,89,155,3,0,0,0
3,56,100,63,45,80,142,3,0,0,0
3,56,100,60,36,107,169,3,0,0,0
3,56,118,63,58,107,181,3,0,0,0
3,70,100,63,45,89,181,3,0,0,0
2,120,215,134,80,176,176,3,0,0,0
2,156,165,137,64,132,147,3,0,0,0
2,96,215,141,64,132,153,3,0,0,0
2,156,182,141,104,132,153,3,0,0,0
2,96,182,141,104,147,155,3,0,0,0
2,156,165,141,80,147,155,3,0,0,0
3,120,165,137,64,176,181,3,0,0,0
2,120,165,134,104,147,162,3,0,0,0
3,120,182,141,104,176,194,3,0,0,0
2,250,308,125,150,284,301,3,0,0,0
2,325,236,133,120,213,237,3,0,0,0
3,200,308,143,120,213,254,3,0,0,0
2,325,260,143,195,213,254,3,0,0,0
2,200,260,143,195,237,266,3,0,0,0
2,325,236,143,150,237,266,3,0,0,0
3,250,236,133,120,284,322,3,0,0,0
2,250,236,125,195,237,274,3,0,0,0
3,250,260,143,195,284,366,3,0,0,0
2,210,275,115,110,221,237,3,0,0,0
2,273,206,121,88,166,194,3,0,0,0
3,168,275,129,88,166,210,3,0,0,0
2,273,229,129,143,166,210,3,0,0,0
3,168,229,129,143,184,210,3,0,0,0
2,273,206,129,110,184,210,3,0,0,0
3,210,206,121,88,221,254,3,0,0,0
2,210,206,115,143,184,218,3,0,0,0
3,210,229,129,143,221,293,3,0,0,0
3,160,237,151,88,169,181,3,0,0,0
2,208,237,147,143,169,198,3,0,0,0
2,208,237,144,110,152,184,3,0,0,0
3,128,185,144,143,152,184,3,0,0,0
2,208,202,144,88,169,184,3,0,0,0
3,128,202,147,110,152,169,3,0,0,0
3,128,202,144,88,203,210,3,0,0,0
3,128,237,147,143,203,218,3,0,0,0
2,160,202,147,110,169,198,3,0,0,0
2,200,264,85,130,262,281,3,0,0,0
2,260,201,93,104,196,225,3,0,0,0
2,160,264,103,104,196,245,3,0,0,0
2,260,222,103,169,196,245,3,0,0,0
2,160,222,103,169,218,245,3,0,0,0
2,260,201,103,130,218,245,3,0,0,0
2,200,201,93,104,262,301,3,0,0,0
2,200,201,85,169,218,266,3,0,0,0
2,200,222,103,169,262,357,3,0,0,0
3,351,293,164,180,284,330,3,0,0,0
2,351,267,156,234,284,310,3,0,0,0
3,351,344,174,144,284,374,3,0,0,0
3,216,267,164,144,237,330,3,0,0,0
2,270,344,164,234,213,245,3,0,0,0
3,270,293,156,144,213,301,3,0,0,0
3,216,267,174,180,284,374,3,0,0,0
3,270,267,174,180,213,266,3,0,0,0
3,216,344,156,180,237,281,3,0,0,0
3,169,241,186,85,170,169,4,0,0,0
2,169,220,183,110,170,167,4,0,0,0
3,169,283,190,68,170,189,4,0,0,0
3,104,220,186,68,142,167,4,0,0,0
3,130,283,186,110,128,142,4,0,0,0
3,130,241,183,68,128,155,4,0,0,0
3,104,220,190,85,170,189,4,0,0,0
3,130,220,190,85,128,142,4,0,0,0
3,104,283,183,85,142,153,4,0,0,0
3,170,251,130,125,211,218,4,0,0,0
2,221,191,135,100,158,181,4,0,0,0
3,136,251,141,100,158,184,4,0,0,0
2,221,211,141,162,158,184,4,0,0,0
3,136,211,141,162,176,194,4,0,0,0
2,221,191,141,125,176,194,4,0,0,0
2,170,191,135,100,211,225,4,0,0,0
2,170,191,130,162,176,198,4,0,0,0
2,170,211,141,162,211,254,4,0,0,0
3,100,126,62,44,136,147,4,0,0,0
2,130,126,58,71,136,176,4,0,0,0
2,130,126,55,55,122,167,4,0,0,0
3,80,97,55,71,122,167,4,0,0,0
2,130,107,55,44,136,155,4,0,0,0
3,80,107,58,55,122,142,4,0,0,0
3,80,107,55,44,163,167,4,0,0,0
3,80,126,58,71,163,176,4,0,0,0
3,100,107,58,55,136,176,4,0,0,0
3,160,249,104,84,189,218,4,0,0,0
2,208,249,96,136,189,254,4,0,0,0
2,208,249,90,105,170,237,4,0,0,0
3,128,189,90,136,170,237,4,0,0,0
2,208,209,90,84,189,225,4,0,0,0
3,128,209,96,105,170,194,4,0,0,0
3,128,209,90,84,227,245,4,0,0,0
3,128,249,96,136,227,254,4,0,0,0
3,160,209,96,105,189,254,4,0,0,0
3,100,239,148,55,170,167,4,0,0,0
2,130,190,151,44,128,142,4,0,0,0
3,80,239,155,44,128,142,4,0,0,0
2,130,206,155,71,128,142,4,0,0,0
3,80,206,155,71,142,153,4,0,0,0
2,130,190,155,55,142,153,4,0,0,0
3,100,190,151,44,170,176,4,0,0,0
3,100,190,148,71,142,155,4,0,0,0
3,100,206,155,71,170,189,4,0,0,0
2,180,252,114,100,194,218,4,0,0,0
2,234,252,106,162,194,266,4,0,0,0
2,234,252,100,125,175,245,4,0,0,0
3,144,195,100,162,175,245,4,0,0,0
2,234,214,100,100,194,225,4,0,0,0
3,144,214,106,125,175,210,4,0,0,0
3,144,214,100,100,233,254,4,0,0,0
3,144,252,106,162,233,266,4,0,0,0
2,180,214,106,125,194,266,4,0,0,0
2,170,226,78,110,217,237,4,0,0,0
2,221,169,84,88,163,189,4,0,0,0
2,136,226,92,88,163,198,4,0,0,0
2,221,188,92,143,163,198,4,0,0,0
2,136,188,92,143,181,210,4,0,0,0
2,221,169,92,110,181,210,4,0,0,0
2,170,169,84,88,217,245,4,0,0,0
2,170,169,78,143,181,218,4,0,0,0
2,170,188,92,143,217,293,4,0,0,0
2,150,206,59,95,221,237,4,0,0,0
2,195,157,65,76,166,194,4,0,0,0
3,120,206,73,76,166,210,4,0,0,0
2,195,173,73,123,166,210,4,0,0,0
2,120,173,73,123,184,210,4,0,0,0
2,195,157,73,95,184,210,4,0,0,0
3,150,157,65,76,221,254,4,0,0,0
2,150,157,59,123,184,218,4,0,0,0
3,150,173,73,123,221,293,4,0,0,0
3,140,208,122,68,155,167,4,0,0,0
2,182,208,118,110,155,181,4,0,0,0
2,182,208,115,85,139,169,4,0,0,0
2,112,156,115,110,139,169,4,0,0,0
2,182,173,115,68,155,169,4,0,0,0
3,112,173,118,85,139,153,4,0,0,0
3,112,173,115,68,186,184,4,0,0,0
3,112,208,118,110,186,189,4,0,0,0
3,140,173,118,85,155,181,4,0,0,0
3,273,200,71,135,252,281,4,0,0,0
2,273,182,63,175,252,266,4,0,0,0
3,273,236,81,108,252,337,4,0,0,0
3,168,182,71,108,210,293,4,0,0,0
2,210,236,71,175,189,218,4,0,0,0
3,210,200,63,108,189,266,4,0,0,0
3,168,182,81,135,252,337,4,0,0,0
2,210,182,81,135,189,225,4,0,0,0
2,168,236,63,135,210,245,4,0,0,0
2,273,200,71,135,252,281,4,0,0,0
2,273,182,63,175,252,266,4,0,0,0
2,273,236,81,108,252,337,4,0,0,0
2,168,182,71,108,210,293,4,0,0,0
2,210,236,71,175,189,218,4,0,0,0
2,210,200,63,108,189,266,4,0,0,0
3,168,182,81,135,252,337,4,0,0,0
2,210,182,81,135,189,225,4,0,0,0
2,168,236,63,135,210,245,4,0,0,0
3,110,204,102,80,163,169,4,0,0,0
3,143,172,107,64,122,142,4,0,0,0
3,88,204,113,64,122,147,4,0,0,0
3,143,183,113,104,122,147,4,0,0,0
3,88,183,113,104,136,153,4,0,0,0
3,143,172,113,80,136,153,4,0,0,0
3,110,172,107,64,163,181,4,0,0,0
3,110,172,102,104,136,155,4,0,0,0
3,110,183,113,104,163,210,4,0,0,0
3,140,195,91,104,162,194,2,0,0,0
3,182,195,83,169,162,237,2,0,0,0
3,182,195,77,130,146,218,2,0,0,0
3,112,151,77,169,146,218,2,0,0,0
3,182,166,77,104,162,210,2,0,0,0
3,112,166,83,130,146,181,2,0,0,0
3,112,166,77,104,194,225,2,0,0,0
3,112,195,83,169,194,237,2,0,0,0
3,140,166,83,130,162,237,2,0,0,0
2,221,164,56,105,211,237,2,0,0,0
2,221,150,50,136,211,225,2,0,0,0
2,221,193,64,84,211,281,2,0,0,0
3,136,150,56,84,176,245,2,0,0,0
2,170,193,56,136,158,181,2,0,0,0
3,170,164,50,84,158,225,2,0,0,0
3,136,150,64,105,211,281,2,0,0,0
2,170,150,64,105,158,194,2,0,0,0
2,136,193,50,105,176,210,2,0,0,0
3,220,262,83,145,252,274,3,0,0,0
2,286,199,91,116,189,225,3,0,0,0
2,176,262,101,116,189,237,3,0,0,0
2,286,220,101,188,189,237,3,0,0,0
3,176,220,101,188,210,245,3,0,0,0
2,286,199,101,145,210,245,3,0,0,0
2,220,199,91,116,252,293,3,0,0,0
2,220,199,83,188,210,254,3,0,0,0
1,220,220,101,188,252,349,3,0,0,0
3,120,172,64,85,184,189,3,0,0,0
3,156,131,69,68,138,155,3,0,0,0
3,96,172,75,68,138,162,3,0,0,0
2,156,145,75,110,138,162,3,0,0,0
2,96,145,75,110,153,167,3,0,0,0
2,156,131,75,85,153,167,3,0,0,0
3,120,131,69,68,184,198,3,0,0,0
2,120,131,64,110,153,176,3,0,0,0
3,120,145,75,110,184,225,3,0,0,0
3,140,205,69,68,167,189,3,0,0,0
2,182,205,61,110,167,237,3,0,0,0
3,182,205,55,85,150,218,3,0,0,0
3,112,159,55,110,150,218,3,0,0,0
2,182,174,55,68,167,198,3,0,0,0
3,112,174,61,85,150,176,3,0,0,0
3,112,174,55,68,200,218,3,0,0,0
3,112,205,61,110,200,225,3,0,0,0
3,140,174,61,85,167,237,3,0,0,0
2,240,336,109,160,245,281,3,0,0,0
2,312,336,95,260,245,357,3,0,0,0
2,312,336,84,200,220,330,3,0,0,0
2,192,257,84,260,220,330,3,0,0,0
2,312,283,84,160,245,301,3,0,0,0
2,192,283,95,200,220,266,3,0,0,0
2,192,283,84,160,294,330,3,0,0,0
2,192,336,95,260,294,349,3,0,0,0
2,240,283,95,200,245,357,3,0,0,0
2,221,173,65,125,221,254,3,0,0,0
2,221,157,59,162,221,237,3,0,0,0
2,221,206,73,100,221,293,3,0,0,0
3,136,157,65,100,184,254,3,0,0,0
2,170,206,65,162,166,194,3,0,0,0
2,170,173,59,100,166,237,3,0,0,0
3,136,157,73,125,221,293,3,0,0,0
2,170,157,73,125,166,210,3,0,0,0
2,136,206,59,125,184,218,3,0,0,0
2,160,226,130,105,211,210,3,0,0,0
2,208,169,133,84,158,169,3,0,0,0
3,128,226,137,84,158,176,3,0,0,0
2,208,188,137,136,158,176,3,0,0,0
2,128,188,137,136,176,184,3,0,0,0
2,208,169,137,105,176,184,3,0,0,0
3,160,169,133,84,211,218,3,0,0,0
2,160,169,130,136,176,189,3,0,0,0
3,160,188,137,136,211,225,3,0,0,0
2,210,236,63,165,252,266,3,0,0,0
2,273,182,71,132,189,218,3,0,0,0
2,168,236,81,132,189,225,3,0,0,0
2,273,200,81,214,189,225,3,0,0,0
2,168,200,81,214,210,237,3,0,0,0
2,273,182,81,165,210,237,3,0,0,0
2,210,182,71,132,252,281,3,0,0,0
2,210,182,63,214,210,245,3,0,0,0
2,210,200,81,214,252,337,3,0,0,0
3,273,271,167,140,252,281,2,0,0,1
2,273,245,161,182,252,266,2,0,0,1
3,273,323,175,112,252,322,2,0,0,1
3,168,245,167,112,210,274,2,0,0,1
2,210,323,167,182,189,218,2,0,0,1
3,210,271,161,112,189,254,2,0,0,1
3,168,245,175,140,252,322,2,0,0,1
3,210,245,175,140,189,225,2,0,0,1
3,168,323,161,140,210,245,2,0,0,1
3,200,275,131,92,194,218,2,0,0,1
3,260,275,123,149,194,266,2,0,0,1
2,260,275,117,115,175,245,2,0,0,1
3,160,209,117,149,175,245,2,0,0,1
3,260,231,117,92,194,237,2,0,0,1
2,160,231,123,115,175,210,2,0,0,1
3,160,231,117,92,233,254,2,0,0,1
2,160,275,123,149,233,266,2,0,0,1
3,200,231,123,115,194,266,2,0,0,1
3,100,176,97,40,142,155,2,0,0,1
3,130,176,93,65,142,181,2,0,0,1
2,130,176,90,50,128,169,2,0,0,1
3,80,134,90,65,128,169,2,0,0,1
2,130,148,90,40,142,162,2,0,0,1
3,80,148,93,50,128,147,2,0,0,1
3,80,148,90,40,170,176,2,0,0,1
3,80,176,93,65,170,181,2,0,0,1
3,100,148,93,50,142,181,2,0,0,1
3,150,195,113,72,153,162,2,0,0,1
2,195,195,109,117,153,181,2,0,0,1
2,195,195,106,90,138,167,2,0,0,1
3,120,149,106,117,138,167,2,0,0,1
2,195,164,106,72,153,167,2,0,0,1
3,120,164,109,90,138,153,2,0,0,1
3,120,164,106,72,184,181,2,0,0,1
3,120,195,109,117,184,184,2,0,0,1
3,150,164,109,90,153,181,2,0,0,1
2,210,236,81,108,210,237,2,0,0,1
3,273,236,71,175,210,293,2,0,0,1
2,273,236,63,135,189,266,2,0,0,1
3,168,182,63,175,189,266,2,0,0,1
2,273,200,63,108,210,245,2,0,0,1
2,168,200,71,135,189,218,2,0,0,1
3,168,200,63,108,252,266,2,0,0,1
